YEAR,date,lat,lon,UID,SITE_ID,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,WSAREA_NARS,tmean_day,ppt_day,tmean_year,ppt_year
2009,2009-08-25,44.72564473,-103.970097,14784,FW08SD011,SD,Belle Fourche River,PROB,PLNLOW,NPL,PL-RANGE,43,43g,8,8430.44043,19.33300018310547,0,7.512875080108643,527.80999755859375
2009,2009-08-25,43.14322912,-91.02181226,15077,FW08WI025,WI,Plum Creek,PROB,PLNLOW,UMW,NA,52,52b,5,1.963799953,18.60500144958496,0,7.018666744232178,946.969970703125
2009,2009-08-26,40.35619514,-106.4882247,13947,FW08CO138,CO,Diamond Creek,PROB,WMTNS,WMT,MT-SROCK,21,21f,8,5.066999912,12.37700080871582,0.14000000059604645,3.0312914848327637,720.20001220703125
2009,2009-08-26,42.5756575,-113.6292099,13921,FW08ID013,ID,Snake River,PROB,WMTNS,XER,XE-NORTH,12,12i,10,44175.89844,20.05900001525879,0,8.2575836181640625,250.0399932861328
2009,2009-08-26,44.83915164,-114.7851599,14058,FW08ID021,ID,Middle Fork Salmon River,PROB,WMTNS,WMT,MT-NROCK,16,16j,10,3959.399902,19.171001434326172,0,6.598625183105469,453.67999267578125
2009,2009-08-26,40.44300629,-86.44409555,15486,FW08IN001,IN,Middle Fork Wildcat Creek,PROB,PLNLOW,TPL,NA,55,55b,5,56.46670151,20.27400016784668,0,10.090749740600586,1106.56005859375
2009,2009-08-26,38.642792,-87.61438345,15488,FW08IN006,IN,Wabash River,PROB,PLNLOW,TPL,NA,72,72a,5,35697.69922,21.218000411987305,0,12.436624526977539,1566.4599609375
2009,2009-08-26,38.58737345,-97.64250018,14955,FW08KS060,KS,Smoky Hill River,PROB,PLNLOW,SPL,NA,27,27a,7,20593.80078,26.7080020904541,17.3700008392334,12.112625122070313,896.71002197265625
2009,2009-08-26,38.15907603,-82.8698798,14752,FW08KY001,KY,Unnamed,PROB,EHIGH,SAP,NA,70,70f,4,12.97599983,21.667001724243164,0,11.4461669921875,1237.22998046875
2009,2009-08-26,47.27309657,-93.78416192,15286,FW08MN039,MN,Mississippi River,PROB,PLNLOW,UMW,NA,50,50r,5,7483.990234,15.984001159667969,0,3.510958194732666,591.739990234375
2009,2009-08-26,45.34771317,-109.1693839,14625,FW08MT066,MT,Rock Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43n,8,558.2800293,19.54800033569336,0,6.975874900817871,377.5400085449219
2009,2009-08-26,41.15905576,-81.81774467,15577,FW08OH022,OH,North Branch West Branch Rocky River,PROB,EHIGH,NAP,NA,61,61c,5,94.19940186,21.25200080871582,0,9.664458274841309,920.510009765625
2009,2009-08-26,34.90045489,-96.77401711,14436,FW08OK043,OK,Canadian River,PROB,PLNLOW,SPL,NA,29,29a,6,67244.39844,28.792001724243164,0,15.761250495910645,1217.260009765625
2009,2009-08-26,44.88502149,-119.1490393,15613,FW08OR061,OR,Middle Fork John Day,PROB,WMTNS,WMT,MT-NROCK,11,11a,10,1315.410034,18.83700180053711,0,8.686625480651855,355.3800048828125
2009,2009-08-26,41.96989579,-76.51191558,15527,FW08PA021,PA,Susquehanna River,PROB,EHIGH,NAP,NA,60,60a,3,12742.2998,21.106000900268555,0,8.642083168029785,820.1400146484375
2009,2009-08-26,41.71959598,-71.47102112,15395,FW08RI009,RI,Pawtuxet River,PROB,EHIGH,NAP,NA,59,59e,1,519.7109985,23.905000686645508,0,10.29466724395752,1526.530029296875
2009,2009-08-26,37.97772281,-111.6554867,15198,FW08RUT94520,UT,Pine Creek,HAND,WMTNS,WMT,MT-SROCK,19,19e,8,106.3440018,16.0260009765625,0,6.679291725158691,391.2300109863281
2009,2009-08-26,38.64942245,-109.2130665,16140,FW08RUT98755,UT,Fisher Creek,HAND,WMTNS,XER,XE-EPLAT,20,20c,8,52.45970154,19.50400161743164,0,10.766791343688965,280.42999267578125
2009,2009-08-26,45.92169397,-92.66158698,15112,FW08RWI9302,WI,St. Croix River,HAND,PLNLOW,UMW,NA,50,50b,5,7663.890137,18.053001403808594,0,5.158125400543213,716.84002685546875
2009,2009-08-26,45.33701201,-103.3447206,14785,FW08SD015,SD,North Fork Moreau River,PROB,PLNLOW,NPL,PL-RANGE,43,43j,8,200.220993,19.060001373291016,0,5.51466703414917,421.6700134277344
2009,2009-08-26,45.10777476,-102.8961217,14801,FW08SD060,SD,South Fork Moreau River,PROB,PLNLOW,NPL,PL-RANGE,43,43j,8,2490.27002,19.630001068115234,0,5.726666450500488,497.95001220703125
2009,2009-08-26,36.5739417,-79.75945947,15639,FW08VA033,VA,Smith River,PROB,EHIGH,SAP,NA,45,45e,3,1360.619995,24.44700050354004,0,13.87904167175293,1380.1300048828125
2009,2009-08-26,42.97611209,-90.99134562,15092,FW08WI069,WI,Lane Creek,PROB,PLNLOW,UMW,NA,52,52b,5,11.05270004,20.84200096130371,0.4399999976158142,7.23633337020874,896.66998291015625
2009,2009-08-27,35.31565061,-92.39585489,14269,FW08AR031,AR,Cadron Creek,PROB,EHIGH,SAP,NA,37,37c,6,428.5809937,24.1200008392334,0,15.113166809082031,1961.1600341796875
2009,2009-08-27,41.67571643,-71.95359923,14970,FW08CT022,CT,Quinebaug River,PROB,EHIGH,NAP,NA,59,59c,1,1543.060059,21.33500099182129,0,9.837124824523926,1342
2009,2009-08-27,34.30314743,-84.47051375,15773,FW08GA059,GA,Hickory Log Creek,PROB,EHIGH,SAP,NA,66,66g,4,7.715260029,25.269001007080078,7.989999771118164,15.148916244506836,1878.030029296875
2009,2009-08-27,44.50267396,-92.91802676,15272,FW08MN001,MN,Little Cannon River,PROB,PLNLOW,UMW,NA,52,52b,5,236.8710022,17.915000915527344,0,6.432583332061768,708.22003173828125
2009,2009-08-27,47.38254187,-103.6116458,14251,FW08ND041,ND,Little Missouri River,PROB,PLNLOW,NPL,PL-RANGE,43,43b,8,20248.09961,23.26500129699707,0,4.980666637420654,320.989990234375
2009,2009-08-27,41.75828538,-71.44014266,15399,FW08RI013,RI,Pawtuxet River,PROB,EHIGH,NAP,NA,59,59e,1,606.9169922,23.07200050354004,0,10.270625114440918,1567.9000244140625
2009,2009-08-27,44.80319838,-102.5440453,14789,FW08SD032,SD,Sulphur Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,1237.22998,20.492000579833984,0,5.928708553314209,560.46002197265625
2009,2009-08-27,33.29423969,-94.05901694,1319,FW08TX061,TX,Sulphur River-Bowie County,PROB,PLNLOW,CPL,NA,35,35b,6,8993.759766,25.224000930786133,0,17.144874572753906,1916.47998046875
2009,2009-08-27,37.05595048,-80.29943382,15637,FW08VA025,VA,Brush Creek,PROB,EHIGH,SAP,NA,66,66c,3,10.56299973,21.506000518798828,0,10.971750259399414,1301.780029296875
2009,2009-08-27,43.46058542,-88.44499651,15066,FW08WI011,WI,No Name Creek,PROB,PLNLOW,TPL,NA,53,53c,5,17.32019997,18.663000106811523,0,6.524125099182129,884.489990234375
2009,2009-08-28,45.00147924,-107.6834348,14634,FW08MT124,MT,Short Canyon Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43v,8,0.992747009,17.525001525878906,0,5.203416347503662,496.17999267578125
2009,2009-08-28,47.66885753,-103.0378816,14253,FW08ND053,ND,Little Missouri River,PROB,PLNLOW,NPL,PL-RANGE,43,43b,8,22241.5,21.847000122070313,0,4.365291595458984,443.6000061035156
2009,2009-08-30,41.88013818,-71.38130368,15389,FW08RI003,RI,Seekonk River,PROB,EHIGH,NAP,NA,59,59e,1,1250.579956,16.295000076293945,33.400001525878906,10.068458557128906,1411.3599853515625
2009,2009-08-31,42.79185309,-96.60156764,14317,FW08IA019,IA,Big Sioux River,PROB,PLNLOW,TPL,PL-NCULT,47,47d,7,17433.90039,13.767000198364258,0,8.081083297729492,869.3800048828125
2009,2009-08-31,37.33922449,-97.25534515,14949,FW08KS024,KS,Ninnescah River,PROB,PLNLOW,SPL,NA,27,27d,7,5785.950195,17.56300163269043,0,13.333499908447266,985.46002197265625
2009,2009-08-31,42.60191436,-72.57133268,15351,FW08MA021,MA,Connecticut River,PROB,EHIGH,NAP,NA,59,59a,1,18624.69922,18.437000274658203,0,7.855291843414307,1307.4500732421875
2009,2009-08-31,45.4847782,-122.959935,15605,FW08OR028,OR,Tualatin River,PROB,WMTNS,WMT,MT-PNW,3,3b,10,1225.359985,20.884000778198242,0,11.395291328430176,745.94000244140625
2009,2009-08-31,41.48846706,-78.13260986,14920,FW08PA026,PA,Rock Run,PROB,EHIGH,NAP,NA,62,62d,3,2.973599911,13.39900016784668,0.3400000035762787,6.973708152770996,976.67999267578125
2009,2009-09-01,41.39886615,-73.38664778,16154,FW08CT004,CT,Dibbles Brook,PROB,EHIGH,NAP,NA,59,59c,1,3.162780046,14.129000663757324,0,9.429791450500488,1272.9100341796875
2009,2009-09-01,42.90281153,-95.193094,14328,FW08IA040,IA,Little Sioux River,PROB,PLNLOW,TPL,PL-NCULT,47,47a,7,3992.129883,13.375000953674316,0,7.388000011444092,661.03997802734375
2009,2009-09-01,45.02385104,-114.5730781,13942,FW08ID085,ID,Hoodoo Creek,PROB,WMTNS,WMT,MT-NROCK,16,16k,10,10.70880032,9.8410005569458,0,2.5039167404174805,811.54998779296875
2009,2009-09-01,37.84408508,-96.85665441,14950,FW08KS028,KS,West Branch Walnut River,PROB,PLNLOW,TPL,NA,28,28a,7,190.7330017,15.440000534057617,0,12.446958541870117,948.3900146484375
2009,2009-09-01,41.29205294,-82.59084942,15570,FW08OH006,OH,Tributary to Huron River,PROB,EHIGH,NAP,NA,83,83a,5,27.22590065,13.572000503540039,0,9.731916427612305,825.3900146484375
2009,2009-09-01,33.91221628,-95.54935998,14431,FW08OK034,OK,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,114644,22.187000274658203,0,16.85016632080078,1547.219970703125
2009,2009-09-01,45.21177266,-121.8471446,15594,FW08OR023,OR,Draw Creek,PROB,WMTNS,WMT,MT-PNW,4,4c,10,16.56299973,18.0310001373291,0,6.990499973297119,1672.280029296875
2009,2009-09-01,40.07336264,-75.22353942,15966,FW08PA014,PA,Wissahickon Creek,PROB,EHIGH,SAP,NA,64,64c,3,140.5919952,16.81800079345703,0,11.99120807647705,1568.5999755859375
2009,2009-09-01,48.42985995,-111.9166788,14639,FW08RMT9012,MT,Marias River at Tiber,HAND,PLNLOW,NPL,PL-RANGE,42,42o,8,7082.879883,19.55500030517578,0,5.578249931335449,312.1300048828125
2009,2009-09-01,41.3426605,-78.0668691,15529,FW08RPA9001,PA,First Fork Sinnemahoning Creek,HAND,EHIGH,NAP,NA,62,62d,3,681.3670044,12.765000343322754,0,7.920083522796631,972.469970703125
2009,2009-09-01,45.46338808,-97.04392558,14823,FW08RSD9040,SD,Big Coulee Creek,HAND,PLNLOW,TPL,PL-NCULT,46,46l,8,15.45530033,15.457000732421875,0,4.623875141143799,729.67999267578125
2009,2009-09-01,39.73723267,-109.9502351,15179,FW08UT047,UT,Green River,PROB,WMTNS,XER,XE-EPLAT,20,20c,8,97434,21.413000106811523,0,9.0225830078125,187.88999938964844
2009,2009-09-01,36.93047718,-77.20292673,15638,FW08VA032,VA,Nottaway River,PROB,PLNLOW,CPL,NA,65,65m,3,2795.419922,19.030000686645508,1.9700000286102295,14.955458641052246,1382.9599609375
2009,2009-09-01,44.55144305,-90.65238532,15054,FW08WI001,WI,Conlan Creek,PROB,PLNLOW,UMW,NA,51,51b,5,0.626399994,12.474000930786133,0,5.486666679382324,799.97998046875
2009,2009-09-01,38.53576351,-80.48593498,14670,FW08WV012,WV,Elk River,PROB,EHIGH,SAP,NA,69,69a,3,670.9550171,16.506999969482422,0,10.455041885375977,1412.75
2009,2009-09-02,37.72262415,-108.2352535,15521,FW08CO083,CO,West Dolores River,PROB,WMTNS,WMT,MT-SROCK,21,21e,8,164.6309967,15.281001091003418,0,5.237750053405762,529.8699951171875
2009,2009-09-02,38.75883915,-75.45607356,13913,FW08DE030,DE,Maple Branch,PROB,PLNLOW,CPL,NA,63,63f,3,17.15839958,19.17500114440918,0,13.573166847229004,1475.719970703125
2009,2009-09-02,45.39650167,-114.1604451,13943,FW08ID049,ID,Salmon River,PROB,WMTNS,WMT,MT-NROCK,16,16j,10,13589.40039,20.058000564575195,0,6.99929141998291,353.7699890136719
2009,2009-09-02,42.57836393,-72.56957845,15341,FW08MA005,MA,Connecticut River,PROB,EHIGH,NAP,NA,59,59a,1,20367.30078,14.645000457763672,0,7.855291843414307,1307.4500732421875
2009,2009-09-02,43.93064022,-86.02687104,14100,FW08MI025,MI,Pere Marquette River,PROB,PLNLOW,UMW,NA,50,50ag,5,905.5180054,13.321001052856445,0,6.894333362579346,961.83001708984375
2009,2009-09-02,34.63573081,-95.12159034,14426,FW08OK026,OK,Kiamichi River,PROB,EHIGH,SAP,NA,36,36f,6,928.9689941,21.358001708984375,0.009999999776482582,15.411582946777344,1513.6700439453125
2009,2009-09-02,45.55286482,-122.7053804,15618,FW08OR071,OR,Willamette River,PROB,WMTNS,WMT,MT-PNW,3,3a,10,28623.30078,18.509000778198242,0,11.851958274841309,938.6400146484375
2009,2009-09-02,41.53769597,-78.14748044,14910,FW08PA002,PA,McNuff Branch,PROB,EHIGH,NAP,NA,62,62d,3,5.126100063,12.941000938415527,0,6.757999897003174,967.92999267578125
2009,2009-09-02,40.14317909,-75.51026163,15969,FW08PA030,PA,Schuylkill River,PROB,EHIGH,SAP,NA,64,64a,3,3143.02002,17.006999969482422,0,11.822083473205566,1218.1600341796875
2009,2009-09-02,43.07013263,-98.80039803,14803,FW08SD065,SD,South Scalp Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42h,8,57.67589951,17.268001556396484,0,7.71904182434082,645.6300048828125
2009,2009-09-02,31.12116421,-105.6636175,1333,FW08TX062,TX,Rio Grande,PROB,WMTNS,XER,XE-SOUTH,24,24f,6,80914.20313,25.931001663208008,0,17.761999130249023,181.0800018310547
2009,2009-09-02,36.78428283,-78.04688268,15648,FW08VA048,VA,Meherrin River,PROB,EHIGH,SAP,NA,45,45f,3,1036.810059,19.093000411987305,0,14.78516674041748,1410.1300048828125
2009,2009-09-02,45.22549321,-89.64785204,15102,FW08WI098,WI,Prairie River,PROB,PLNLOW,UMW,NA,51,51b,5,485.0020142,12.837000846862793,0,4.404708385467529,739.29998779296875
2009,2009-09-03,42.99859143,-97.00441624,14788,FW08SD026,SD,Vermillion River,PROB,PLNLOW,TPL,PL-NCULT,46,46n,8,4308.319824,18.82000160217285,36.93000030517578,7.579291820526123,697.27001953125
2009,2009-09-03,37.04539471,-79.25319474,15646,FW08VA045,VA,Beechtree Creek,PROB,EHIGH,SAP,NA,45,45e,3,1.987200022,16.9689998626709,0,12.776958465576172,1465.469970703125
2009,2009-09-03,45.68021178,-92.0705778,15099,FW08WI083,WI,Unnamed,PROB,PLNLOW,UMW,NA,51,51a,5,4.292679787,15.087000846862793,0,5.351541519165039,646.77001953125
2009,2009-09-04,43.67917456,-99.50952398,14822,FW08SD165,SD,Bull Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,852.1669922,16.33500099182129,0,7.394583225250244,555.41998291015625
2009,2009-09-08,39.81050134,-106.0032326,15523,FW08CO143,CO,Darling Creek,PROB,WMTNS,WMT,MT-SROCK,21,21b,8,17.30719948,11.00100040435791,0,1.9342917203903198,615.1099853515625
2009,2009-09-08,45.43382265,-107.7781915,14618,FW08MT044,MT,Hay Coulee,PROB,PLNLOW,NPL,PL-RANGE,43,43n,8,52.57640076,18.996000289916992,0,8.350333213806152,318.42999267578125
2009,2009-09-08,40.34874539,-77.63707884,15530,FW08RPA9002,PA,Tuscarora Creek,HAND,EHIGH,SAP,NA,67,67a,3,234.3130035,18.22100067138672,0,9.717583656311035,1008.8599853515625
2009,2009-09-08,46.41642292,-90.74116137,15082,FW08WI039,WI,Marengo River,PROB,PLNLOW,UMW,NA,50,50a,5,507.0780029,17.83700180053711,0,4.264791488647461,655.85003662109375
2009,2009-09-09,41.38091845,-72.78024571,16151,FW08CT003,CT,Gulf Brook,PROB,EHIGH,NAP,NA,59,59a,1,2.7026999,20.1560001373291,0,9.954874992370605,1246.9000244140625
2009,2009-09-09,42.20200038,-90.33230625,14320,FW08IA022,IA,Mississippi River,PROB,PLNLOW,UMW,NA,52,52b,5,213248,19.535001754760742,0,8.467041969299316,1190.6199951171875
2009,2009-09-09,39.8720393,-95.027241,14935,FW08KS007,KS,Missouri River,PROB,PLNLOW,TPL,PL-NCULT,47,47d,7,1066030,21.43000030517578,8.710000038146973,10.89799976348877,1077.4000244140625
2009,2009-09-09,48.34598235,-107.5838059,14616,FW08MT033,MT,Beaver Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42j,8,3154.51001,13.4660005569458,0,5.123374938964844,244.5800018310547
2009,2009-09-09,46.78491673,-108.5938921,14909,FW08MT093,MT,Unnamed,PROB,PLNLOW,NPL,PL-RANGE,43,43n,8,491.9320068,13.92400074005127,0,6.944791793823242,360.6099853515625
2009,2009-09-09,33.91451122,-95.1187914,14438,FW08OK050,OK,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,120861,26.187002182006836,0,16.34287452697754,1900.9100341796875
2009,2009-09-09,39.77419669,-77.1567912,14921,FW08PA027,PA,Unknown,PROB,EHIGH,SAP,NA,64,64a,3,1.745100021,19.744001388549805,0.38999998569488525,11.086333274841309,1118.8900146484375
2009,2009-09-09,40.46805906,-77.23190762,15531,FW08RPA9003,PA,Buffalo Creek,HAND,EHIGH,SAP,NA,67,67b,3,142.8150024,19.26500129699707,0,10.141291618347168,1117.3800048828125
2009,2009-09-09,43.73020928,-100.4410128,14798,FW08SD050,SD,White River,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,20587.59961,21.07200050354004,5.050000190734863,7.698124885559082,568.510009765625
2009,2009-09-09,46.8375725,-123.3862738,14651,FW08WA026,WA,Unnamed south of Oakville,PROB,WMTNS,WMT,MT-PNW,1,1f,10,1.011600018,14.197000503540039,0,9.98379135131836,1600.0400390625
2009,2009-09-09,46.67050909,-90.92247359,15055,FW08WI002,WI,Thompson Creek,PROB,PLNLOW,UMW,NA,50,50a,5,10.38090038,18.50200080871582,0,4.54395866394043,634.02996826171875
2009,2009-09-09,39.61255384,-78.29421681,14686,FW08WV035,WV,Cacapon River,PROB,EHIGH,SAP,NA,67,67b,3,1762.160034,19.764001846313477,0.8899999856948853,11.274999618530273,1001.1000366210937
2009,2009-09-10,39.65512779,-107.0671515,15175,FW08CO046,CO,Colorado River,PROB,WMTNS,WMT,MT-SROCK,21,21d,8,8801.469727,18.538000106811523,0,7.322750091552734,424.8999938964844
2009,2009-09-10,39.06027296,-94.84194968,14948,FW08KS023,KS,Kansas River,PROB,PLNLOW,TPL,NA,40,40b,7,149492,21.761001586914063,1.0399999618530273,11.876333236694336,1279.5599365234375
2009,2009-09-10,42.5522966,-82.58845921,14097,FW08MI020,MI,St. Clair River,PROB,PLNLOW,TPL,NA,57,57a,5,3056.919922,NA,NA,NA,NA
2009,2009-09-10,48.18045069,-109.5509106,14633,FW08MT111,MT,West Fork Clear Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42r,8,5.076900005,11.194000244140625,0,3.943166732788086,513.19000244140625
2009,2009-09-10,39.99353843,-80.8663124,15572,FW08OH008,OH,Tar Run,PROB,EHIGH,SAP,NA,70,70a,5,1.737900019,19.660001754760742,0,10.312166213989258,922.30999755859375
2009,2009-09-10,41.41991563,-78.74775209,15564,FW08PA015,PA,Clarion River,PROB,EHIGH,NAP,NA,62,62d,3,794.742981,18.143001556396484,0,7.144625186920166,1090.4100341796875
2009,2009-09-10,37.12219269,-79.35359005,15643,FW08VA038,VA,Roanoke River,PROB,EHIGH,SAP,NA,45,45e,3,4508.02002,20.123001098632813,0.05000000074505806,12.651416778564453,1426.8199462890625
2009,2009-09-11,38.15907603,-82.8698798,14753,FW08KY001,KY,Unnamed,PROB,EHIGH,SAP,NA,70,70f,4,12.97599983,19.072999954223633,0,11.4461669921875,1237.22998046875
2009,2009-09-11,42.45575178,-72.88496892,15344,FW08MA009,MA,Westfield River,PROB,EHIGH,NAP,NA,58,58e,1,151.9660034,12.349000930786133,0,6.591708660125732,1263.8299560546875
2009,2009-09-11,46.06469644,-93.65978308,15274,FW08MN002,MN,Black Brook,PROB,PLNLOW,UMW,NA,50,50b,5,30.20079994,20.84000015258789,0,4.198541641235352,823.20001220703125
2009,2009-09-11,45.28694496,-116.6722235,15614,FW08OR064,OR,Snake River,PROB,WMTNS,WMT,MT-NROCK,11,11g,10,164524,21.09600067138672,0,9.14050006866455,456.5
2009,2009-09-11,41.31808471,-78.89220382,14914,FW08PA012,PA,Williams Run,PROB,EHIGH,NAP,NA,62,62d,3,4.174079895,15.169000625610352,0,7.285707950592041,1119.3499755859375
2009,2009-09-11,44.37458714,-103.177335,14821,FW08SD105,SD,Alkali Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43g,8,166.0590057,21.670000076293945,0,7.441374778747559,662.77996826171875
2009,2009-09-12,33.20234984,-93.80653574,14297,FW08AR303,AR,Unnamed Agricultural Ditch,PROB,PLNLOW,CPL,NA,35,35g,6,10.03280246,25.3330020904541,6.130000114440918,17.110166549682617,1937.2900390625
2009,2009-09-12,41.88046368,-73.49701751,14975,FW08CT030,CT,Webatuck Creek,PROB,EHIGH,NAP,NA,58,58b,1,86.07289886,12.551000595092773,14.5,8.099416732788086,1228.5599365234375
2009,2009-09-12,41.65698471,-78.61148275,14922,FW08PA031,PA,Sevenmile Run,PROB,EHIGH,NAP,NA,62,62d,3,11.58199978,11.973000526428223,6.659999847412109,6.189666748046875,1189.06005859375
2009,2009-09-12,47.69766703,-95.8357772,15319,FW08RMN9018,MN,Hill River,HAND,PLNLOW,TPL,PL-NCULT,48,48d,5,256.9320068,15.829000473022461,5.050000190734863,3.314333438873291,632.47998046875
2009,2009-09-13,41.95089654,-72.30312457,14957,FW08CT002,CT,Willimantic River,PROB,EHIGH,NAP,NA,59,59b,1,136.3800049,16.992000579833984,0.6600000262260437,8.330041885375977,1190.989990234375
2009,2009-09-13,37.97942837,-82.67111994,14767,FW08KY021,KY,Levisa Fork,PROB,EHIGH,SAP,NA,69,69d,4,5906.660156,18.25,0,11.83204174041748,1225.949951171875
2009,2009-09-13,31.38937962,-89.73572137,14645,FW08MS084,MS,Unnamed (Marion County 1st),PROB,PLNLOW,CPL,NA,65,65f,4,11.6868,23.854001998901367,14.619999885559082,18.801250457763672,1952.3699951171875
2009,2009-09-13,41.24332511,-80.50936645,14925,FW08PA036,PA,Shenango River,PROB,EHIGH,NAP,NA,61,61c,3,1569.640015,16.768001556396484,0,9.400917053222656,959.9100341796875
2009,2009-09-13,41.39354016,-71.84080384,15387,FW08RI004,RI,Pawcatuck River,PROB,EHIGH,NAP,NA,59,59g,1,762.1329956,19.700000762939453,4.460000038146973,10.00879192352295,1454.56005859375
2009,2009-09-14,41.41548146,-71.80128161,14972,FW08CT024,CT,Pawcatuck River,PROB,EHIGH,NAP,NA,59,59g,1,705.0620117,19.139001846313477,0.2199999988079071,9.905041694641113,1474.1600341796875
2009,2009-09-14,33.31357506,-84.1730665,15685,FW08GA044,GA,Towiliga River,PROB,EHIGH,SAP,NA,45,45b,4,138.5780029,23.406002044677734,0,16.47687530517578,1641.3699951171875
2009,2009-09-14,37.62116544,-83.49986266,14763,FW08KY014,KY,North Fork Kentucky River,PROB,EHIGH,SAP,NA,69,69d,4,3124.77002,19.104000091552734,0,12.393875122070313,1324.8599853515625
2009,2009-09-14,48.17958194,-96.87947116,15404,FW08MN006,MN,Snake River,PROB,PLNLOW,TPL,PL-NCULT,48,48a,5,550.5150146,19.564001083374023,0,3.387291669845581,475.79998779296875
2009,2009-09-14,45.57558308,-116.4874891,15595,FW08OR025,OR,Snake River,PROB,WMTNS,WMT,MT-NROCK,11,11g,10,165096,24.711000442504883,0,10.47670841217041,375.2200012207031
2009,2009-09-14,41.46969383,-80.09513586,14913,FW08PA007,PA,North Deer Creek,PROB,EHIGH,NAP,NA,61,61c,3,10.02439976,17.336000442504883,0,8.271458625793457,1101.9300537109375
2009,2009-09-14,40.75634086,-80.21871844,14912,FW08PA009,PA,Brush Creek,PROB,EHIGH,SAP,NA,70,70c,3,108.1760025,18.643001556396484,0,9.757166862487793,914.239990234375
2009,2009-09-14,41.4150221,-71.82559811,15397,FW08RI011,RI,Pawcatuck River,PROB,EHIGH,NAP,NA,59,59g,1,713.0499878,19.26300048828125,0.009999999776482582,9.902000427246094,1476.0799560546875
2009,2009-09-14,45.01972628,-89.12750568,15103,FW08WI100,WI,Middle Branch Embarrass River,PROB,PLNLOW,UMW,NA,51,51e,5,21.20089912,19.336000442504883,0,4.353333473205566,703.97998046875
2009,2009-09-14,38.75218656,-80.94072277,14665,FW08WV002,WV,OBrien Creek,PROB,EHIGH,SAP,NA,70,70b,3,49.94599915,18.030000686645508,0,11.124041557312012,1311
2009,2009-09-15,37.17607951,-105.7310464,14230,FW08CO033,CO,Rio Grande,PROB,WMTNS,XER,XE-EPLAT,22,22a,8,11191.5,14.055000305175781,4.869999885559082,5.853332996368408,210.16000366210937
2009,2009-09-15,42.24730754,-92.32474086,14322,FW08IA029,IA,Wolf Creek,PROB,PLNLOW,TPL,PL-NCULT,47,47c,7,761.151001,17.763999938964844,0,7.698291778564453,1023.9199829101562
2009,2009-09-15,38.03210119,-83.35871898,14757,FW08KY005,KY,Yocum Creek,PROB,EHIGH,SAP,NA,70,70f,4,9.51568985,19.220001220703125,0,11.759124755859375,1398.56005859375
2009,2009-09-15,37.76928043,-85.71628673,14773,FW08KY031,KY,Rolling Fork,PROB,EHIGH,SAP,NA,71,71c,4,3375.719971,21.766000747680664,0,13.069666862487793,1231.8900146484375
2009,2009-09-15,42.70063786,-71.21797941,15340,FW08MA003,MA,Merrimack River,PROB,EHIGH,NAP,NA,59,59h,1,12045.90039,17.78900146484375,0,9.204291343688965,1343.4100341796875
2009,2009-09-15,47.79805359,-95.38197964,15317,FW08MN119,MN,Clearwater River,PROB,PLNLOW,UMW,NA,49,49a,5,694.882019,19.635000228881836,0,3.0010416507720947,567.8499755859375
2009,2009-09-15,31.56870156,-89.32065597,14643,FW08MS064,MS,Leaf River,PROB,PLNLOW,CPL,NA,65,65d,4,2549.919922,26.34400177001953,11.819999694824219,18.383209228515625,1744.6800537109375
2009,2009-09-15,48.07661344,-104.3912468,14614,FW08MT025,MT,Missouri River at Culbertson,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,240742,21.772001266479492,0,4.745916366577148,359.1399841308594
2009,2009-09-15,41.79621406,-80.91776495,15579,FW08OH026,OH,Tributary to Cowles Creek,PROB,EHIGH,NAP,NA,61,61b,5,3.856100082,19.91400146484375,0,9.1681671142578125,986.1300048828125
2009,2009-09-15,41.48093317,-81.37629097,15586,FW08OH050,OH,Griswold Creek,PROB,EHIGH,NAP,NA,61,61c,5,9.978639603,19.81300163269043,0,8.71329116821289,1102.56005859375
2009,2009-09-15,41.41001681,-71.84246962,15393,FW08RI007,RI,Pawcatuck River,PROB,EHIGH,NAP,NA,59,59g,1,713.0499878,18.862001419067383,0,9.902000427246094,1476.0799560546875
2009,2009-09-15,45.25933104,-100.9108892,14795,FW08SD040,SD,Moreau River,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,12007.7998,22.551000595092773,0,6.019499778747559,398.7699890136719
2009,2009-09-15,41.12035675,-111.7657642,15190,FW08UT064,UT,Weber River,PROB,WMTNS,WMT,MT-SROCK,19,19g,8,4005.560059,16.928001403808594,13.210000038146973,7.435583114624023,628.27996826171875
